Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2021,"Nick Solak","TEX",487,0.06160164,0.21355236,0.28846154,0.23515982,0.30515464,0.35844749,0.66360213,0.12328767,0.28307692,50.419107077535074,-8.587863260988316,0.2929239917047245,85.35193916574836,19294
2021,"Bryan Reynolds","PIT",612,0.11601307,0.1879085,0.6173913,0.29300567,0.38235294,0.50850662,0.89085956,0.21550095,0.33248731,106.19655214923125,32.044055543119725,0.37753360133525754,137.59529530202056,19326
2021,"Yadiel Hernandez","WSN",270,0.07037037,0.21111111,0.33333333,0.27419355,0.32592593,0.4233871,0.74931303,0.14919355,0.32065217,34.50410298598967,1.789766247999285,0.3222534714135096,98.9044098652631,19334
2021,"Nicky Lopez","KCR",524,0.08587786,0.13358779,0.64285714,0.30368764,0.36914063,0.37960954,0.74875017,0.0759219,0.35294118,70.92451856122823,7.4344724474987585,0.33139110612683,108.45369440121384,19339
2021,"Eli White","TEX",220,0.08181818,0.3,0.27272727,0.17676768,0.25909091,0.30808081,0.56717172,0.13131313,0.23015873,15.572750262392512,-11.083375968562612,0.25334159352562646,58.660123879925486,19346
2021,"DJ Peters","2 Tms",217,0.05529954,0.35483871,0.15584416,0.2,0.24884793,0.42,0.66884793,0.22,0.24561404,19.32954858568858,-6.9630850148444265,0.2749817863876271,73.4461800320575,19348
2021,"Sean Murphy","OAK",431,0.09048724,0.25290023,0.35779817,0.21693122,0.3062645,0.41269841,0.71896291,0.19576719,0.25490196,51.45309516284822,-0.7686794077956793,0.3120846173049679,100.8403201656154,19352
2021,"Austin Hays","BAL",492,0.05487805,0.20121951,0.27272727,0.25714286,0.30674847,0.47252747,0.77927594,0.21538461,0.28358209,66.65297597906427,7.0401845898373585,0.3315378488450938,108.24576930958452,19363
2021,"Zach McKinstry","LAD",172,0.05813953,0.29069767,0.2,0.21518987,0.26315789,0.40506329,0.66822118,0.18987342,0.26213592,16.295971672612303,-4.544272471588974,0.2823033669415642,77.8469684933521,19392
2021,"Tommy Edman","STL",654,0.05657492,0.14067278,0.40217391,0.2640264,0.31087289,0.39108911,0.701962,0.12706271,0.29527559,73.60504197480357,-5.636351457217569,0.3038226068019867,92.50049472497459,19470
2021,"Yordan Alvarez","HOU",563,0.08703375,0.23623446,0.36842105,0.28230616,0.35346359,0.54274354,0.89620713,0.26043738,0.32258065,97.4756260859577,29.26017577674072,0.37706497375454223,143.51739874829096,19556
2021,"Zack Short","DET",176,0.11363636,0.32386364,0.35087719,0.14666667,0.23863636,0.29333333,0.53196969,0.14666666,0.17204301,9.431739712357922,-11.893161272406177,0.2325550365447998,43.19538609745554,19562
2021,"Nathaniel Lowe","TEX",604,0.12582781,0.25331126,0.49673203,0.26003824,0.35430464,0.40152964,0.75583428,0.1414914,0.33798883,82.05468150377594,8.871498578790046,0.3319954984816746,111.69924225512611,19566
2021,"Chas McCormick","HOU",299,0.07023411,0.32107023,0.21875,0.25842697,0.31438127,0.4494382,0.76381947,0.19101123,0.33939394,38.80896367767081,2.5808648455999874,0.3246745983493767,108.18871005332356,19599
2021,"Bryan De La Cruz","MIA",184,0.08695652,0.23913043,0.36363636,0.31325301,0.375,0.46987952,0.84487952,0.15662651,0.39830508,29.660801723443253,7.366587057553514,0.36263643197023154,131.12317975448704,19600
2021,"Vladimir Guerrero Jr.","TOR",659,0.12594841,0.15933232,0.79047619,0.32161687,0.41122914,0.61335677,1.02458591,0.2917399,0.32619048,141.84242610977017,61.99521162704551,0.4279594938813543,172.0911597458122,19611
2021,"Bo Bichette","TOR",653,0.05972435,0.19448698,0.30708661,0.29139073,0.33843798,0.46523179,0.80366977,0.17384106,0.32967033,95.5770898482692,16.45686062638876,0.34470501336715487,115.94971006539292,19612
2021,"Brent Rooker","MIN",188,0.07446809,0.31914894,0.23333333,0.20359281,0.29255319,0.40718563,0.69973882,0.20359282,0.26262626,21.285220539674903,-1.4936509667776587,0.30463652978552147,91.86896053673472,19627
2021,"Fernando Tatis Jr.","SDP",514,0.11867704,0.26848249,0.44202899,0.28411633,0.36964981,0.61521253,0.98486234,0.3310962,0.31868132,101.64619406063267,39.36779004831025,0.40682498317336285,159.3159952824669,19709
2021,"Josh Rojas","ARI",525,0.1047619,0.24571429,0.42635659,0.26781857,0.34423077,0.41900648,0.76323725,0.15118791,0.34769231,71.12207089945261,7.510860575582427,0.3315343225163072,104.91624840759968,19734
2021,"Shohei Ohtani","LAA",599,0.14023372,0.30217028,0.4640884,0.25540275,0.3639399,0.58939096,0.95333086,0.33398821,0.29824561,110.44205709058802,37.86469521630567,0.39065362268114745,149.7585337350904,19755
2021,"Abraham Toro","2 Tms",339,0.07964602,0.14454277,0.55102041,0.24422442,0.31858407,0.38283828,0.70142235,0.13861386,0.2601626,39.31986268784619,-1.7548045498528413,0.30798318217285964,98.20701440690144,19844
2021,"Pavin Smith","ARI",525,0.07238095,0.19047619,0.38,0.26348548,0.32190476,0.40248963,0.72439439,0.13900415,0.31182796,63.64946436786235,0.03825404399216334,0.3143285954271564,93.73680909644139,19892
2021,"Jesus Sanchez","MIA",226,0.07964602,0.31415929,0.25352113,0.24509804,0.31415929,0.49019608,0.80435537,0.24509804,0.30578512,31.568950629714163,4.185839137914805,0.33662949549243054,114.22514536650381,19913
2021,"Daulton Varsho","ARI",277,0.10108303,0.22743682,0.44444444,0.24193548,0.31884058,0.4516129,0.77045348,0.20967742,0.2816092,36.473929659447606,2.911443450472288,0.32694592886355334,101.93493479551697,19918
2021,"Ryan McKenna","BAL",171,0.12280702,0.36842105,0.33333333,0.18367347,0.28994083,0.27210884,0.56204967,0.08843537,0.30487805,12.878167066253658,-7.8409128678069155,0.2588123203029294,59.20436546062939,19928
2021,"Andres Gimenez","CLE",189,0.05820106,0.26984127,0.21568627,0.20588235,0.2712766,0.32941176,0.60068836,0.12352941,0.26495726,15.15055320388308,-7.749482512710184,0.26467597104133445,64.7120497948481,19950
2021,"Gavin Lux","LAD",363,0.10192837,0.2231405,0.45679012,0.24610592,0.32782369,0.37383178,0.70165547,0.12772586,0.30638298,41.803330829044704,-2.1792774520312537,0.30698336491624406,93.88282319032794,19955
2021,"Carter Kieboom","WSN",221,0.09954751,0.25339367,0.39285714,0.20833333,0.30316742,0.32291667,0.62608409,0.11458334,0.25757576,20.78601194238711,-5.991278498708718,0.2814696843807514,72.40510125427035,19958
2021,"Taylor Trammell","SEA",178,0.09550562,0.42134831,0.22666667,0.16025641,0.25568182,0.35897436,0.61465618,0.19871795,0.23287671,15.00224716777197,-6.564982237273541,0.2696570550853556,73.07855947982863,19960
2021,"Bobby Dalbec","BOS",433,0.06466513,0.33949192,0.19047619,0.24685139,0.30715935,0.49874055,0.8058999,0.25188916,0.32894737,61.683268508635926,9.219165517710618,0.33997787148864184,111.58260351876308,19966
2021,"Santiago Espinal","TOR",213,0.08450704,0.13615023,0.62068966,0.29015544,0.35377358,0.37823834,0.73201192,0.0880829,0.33333333,27.46070952310972,1.6527327631395357,0.32362009219403537,101.73139972647485,19997
2021,"Keston Hiura","MIL",193,0.07253886,0.39378238,0.18421053,0.16568047,0.2565445,0.30177515,0.55831965,0.13609468,0.26666667,13.181194126323284,-10.203498430832802,0.2503329883695273,52.582831898897986,20003
2021,"Luis Robert","CHW",262,0.04198473,0.20229008,0.20754717,0.35510204,0.39312977,0.55918367,0.95231344,0.20408163,0.42391304,51.21019497211898,19.46517191525424,0.40404895895742365,159.97753119161612,20043
2021,"Juan Soto","WSN",611,0.21440262,0.13747954,1.55952381,0.32489451,0.46972177,0.55907173,1.0287935,0.23417722,0.34246575,132.99973998307755,58.96840758710672,0.4309049303248777,169.5008098124855,20123
2021,"Dylan Carlson","STL",591,0.08798646,0.24365482,0.36111111,0.26204239,0.33728814,0.42196532,0.75925346,0.15992293,0.32880435,78.13707231836356,6.529024125206843,0.3275948116163007,107.94650985918102,20126
2021,"Brandon Marsh","LAA",225,0.08,0.36,0.22222222,0.25365854,0.31696429,0.36097561,0.6779399,0.10731707,0.40983607,24.305471779820778,-2.956475501837873,0.29835680393236025,87.5195146042935,20202
2021,"Alex Kirilloff","MIN",231,0.06060606,0.22510823,0.26923077,0.25116279,0.2987013,0.42325581,0.72195711,0.17209302,0.29487179,26.510700832201476,-1.4782317103014044,0.30650497315752456,93.12891818588649,20325
2021,"Luis Garcia","WSN",220,0.04545455,0.16818182,0.27027027,0.23809524,0.27272727,0.41428571,0.68701298,0.17619047,0.26347305,22.453013258602052,-4.203112972353073,0.29114601329037043,78.69230616222823,20391
2021,"Jazz Chisholm Jr.","MIA",466,0.06652361,0.28540773,0.23308271,0.24882629,0.30387931,0.42957746,0.73345677,0.18075117,0.31899642,56.5906520936293,0.1281301680607181,0.31457288820168067,99.89384153148755,20454
2021,"William Contreras","ATL",176,0.09659091,0.30113636,0.32075472,0.21153846,0.29545455,0.38461538,0.68006993,0.17307692,0.26804124,18.462859374996846,-2.8620416097672545,0.29458323206220355,80.27956302009068,20503
2021,"Nick Madrigal","CHW",215,0.05116279,0.07906977,0.64705882,0.305,0.34883721,0.425,0.77383721,0.12,0.32417582,29.75040682434756,3.7001016440959638,0.33504396760186483,113.44501755440548,20521
2021,"Trevor Larnach","MIN",301,0.10299003,0.34551495,0.29807692,0.22307692,0.32225914,0.35,0.67225914,0.12692308,0.33774834,33.046483258278705,-3.4239439940735346,0.3004899555662542,89.07277844011573,21501
2021,"Jonathan India","CIN",593,0.11467116,0.23102867,0.49635036,0.26706827,0.37668919,0.45381526,0.83050445,0.18674699,0.32753623,94.98330230965047,23.13292569621233,0.3613964206272777,121.25887716659165,21523
2021,"Alec Bohm","PHI",407,0.07616708,0.26535627,0.28703704,0.24528302,0.3022113,0.34231806,0.64452936,0.09703504,0.32307692,39.051761626716655,-10.262071900550323,0.28376150482702606,74.57188810634857,21618
2021,"Akil Baddoo","DET",418,0.09090909,0.27511962,0.33043478,0.25925926,0.32535885,0.45238095,0.7777398,0.19312169,0.33730159,56.81272304091543,6.166083202100697,0.33207223855620094,110.30336580680344,22168
2021,"Taylor Walls","TBR",176,0.13068182,0.27840909,0.46938776,0.21052632,0.31428571,0.29605263,0.61033834,0.08552631,0.30392157,16.16712651161184,-5.157774473152258,0.2788155119759696,80.15766245387846,22458
2021,"Jarred Kelenic","SEA",341,0.09677419,0.29325513,0.33,0.17377049,0.25806452,0.3442623,0.60232682,0.17049181,0.20725389,27.286422599079916,-14.030573058900526,0.26450332483588074,69.60321634297489,22558
2021,"Alejandro Kirk","TOR",179,0.10055866,0.11731844,0.85714286,0.25,0.33519553,0.45512821,0.79032374,0.20512821,0.24031008,25.470385470641144,3.781991855454932,0.33978092004466987,112.62921925482529,22581
2021,"Wander Franco","TBR",271,0.08118081,0.12915129,0.62857143,0.28455285,0.34686347,0.46341463,0.8102781,0.17886178,0.30731707,40.38365852438832,7.548157576257236,0.34790964452103057,126.75028715747231,23667
2021,"Ryan Jeffers","MIN",277,0.07942238,0.36101083,0.22,0.19920319,0.27436823,0.39840637,0.6727746,0.19920318,0.26811594,28.287712494550753,-5.274773714424564,0.2912216302720218,82.82281789848267,24618
2021,"Owen Miller","CLE",186,0.0483871,0.2688172,0.18,0.2,0.24193548,0.30857143,0.55050691,0.10857143,0.25409836,11.214744899848162,-11.321798186322988,0.24066002394563407,48.517244697590705,24655
2021,"Andrew Vaughn","CHW",449,0.08685969,0.21380846,0.40625,0.2406015,0.31403118,0.4085213,0.72255248,0.1679198,0.27645051,53.984165892851806,-0.4185644603247891,0.31311363897769645,98.65661898024321,26197
2021,"Yoshi Tsutsugo","3 Tms",222,0.12162162,0.27027027,0.45,0.22797927,0.32126697,0.41968912,0.74095609,0.19170985,0.28571429,28.143652574824802,1.2451979235882682,0.3215046074595387,103.17699770455252,27459
2021,"Shogo Akiyama","CIN",183,0.07650273,0.21857923,0.35,0.2037037,0.28176796,0.25308642,0.53485438,0.04938272,0.26829268,11.429898801087948,-10.743151654661087,0.24327606625027126,44.51005241027444,27461
2021,"Ha-Seong Kim","SDP",279,0.07168459,0.23655914,0.3030303,0.208,0.27436823,0.352,0.62636823,0.144,0.25,23.995808785744885,-9.80900584351184,0.2717412904552791,71.54522355953198,27506
